it,bt,km,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,car_links,Top Feature 3,Top Feature 4,Top Feature 5,Top Feature 6,Top Feature 7,Top Feature 8,commonIcon,Top Feature 9,Insurance Validity,Fuel Type,Seats,RTO,Transmission,Mileage,Engine,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,city,color
0,Sedan,90000,2,Honda,Honda Civic,2012,1307,1.8 V MT,3.5,https://www.cardekho.com/used-car-details/used-Honda-Civic-1.8-V-Mt-cars-Kolkata_a1c8c2be-c06a-40bf-8021-084816be06ef.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB06,Manual,15,1799,130.2,171.6,others,i-VTEC,4,4,SOHC,PGM-FI (Programmed Fuel Injection),No,No,4545,1750,1450,2700,1295,1290,1210,1340,5,FWD,Power,5.4,Disc,Disc,206,9.6,"Tubeless,Radial",4,405,15,Kolkata,others
0,Hatchback,92202,1,Maruti,Maruti Swift,2013,4204,VDI,2.96,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vdi-cars-Kolkata_26821bbb-676d-412d-b5b3-7487fd661335.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,WB02,Manual,23,1248,74,190,silver,DDiS Diesel Engine,4,4,DOHC,CRDI,Yes,No,3850,1695,1530,2430,1485,1495,1060,1505,5,FWD,Power,4.8,Disc,Drum,158,13.75,"Tubeless,Radial",5,232,14,Kolkata,silver
0,Hatchback,79783,2,Hyundai,Hyundai Grand i10,2018,5604,1.2 Kappa Sportz BSIV,3.76,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Bsiv-cars-Kolkata_f2d3ac83-6be2-4e0c-b2fb-7eebe49e8142.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB26,Manual,19,1197,81.86,113.75,orange,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1120,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,14,Kolkata,orange
0,Sedan,23227,2,Maruti,Maruti Swift Dzire,2021,7711,ZXI Plus BSVI,6.9,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Zxi-Plus-Bsvi-cars-Kolkata_8bbd2a95-764b-4436-9d6b-255e278443af.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB08,Manual,22,1197,88.5,113,others,Water Cooled Inline i-VTEC DOHC with VTC,4,4,DOHC,MPFI,No,No,3995,1735,1515,2450,1295,1290,880,1335,5,FWD,Hydraulic,4.8,Disc,Drum,165,12.36,"Tubeless, Radial",4,378,15,Kolkata,others
0,Sedan,3089,3,Maruti,Maruti Ciaz,2019,6549,Sigma BSIV,7.14,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Sigma-Bsiv-cars-Kolkata_d5868ddf-0803-480f-ad3d-aa9f797a6ee3.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB24,Manual,22,1462,103.25,138,red,k15B VVT Engine,4,4,DOHC,MPFI,No,No,4490,1730,1485,2650,1295,1290,1025,1520,5,FWD,Power,5.4,Disc,Drum,165,12.36,"Tubeless, Radial",4,510,15,Kolkata,red
0,Sedan,28546,1,Honda,Honda Amaze,2019,7441,V Petrol,6,https://www.cardekho.com/buy-used-car-details/used-Honda-Amaze-V-Petrol-cars-Kolkata_198da6c3-791d-4c37-8c35-1577cbcb119b.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB02,Manual,19,1199,88.76,110,gold,i-VTEC Petrol Engine,4,4,SOHC,MPFi,No,No,3995,1695,1501,2470,1295,1290,921,1340,5,FWD,Hydraulic,4.7,Disc,Drum,165,15,"Tubeless,Radial",4,420,R15,Kolkata,golden brown
0,Hatchback,85435,1,Hyundai,Hyundai Grand i10,2016,1550,Asta Option,3.42,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Asta-Option-cars-Kolkata_0439b176-1796-4c18-85d7-c04808406b33.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB06,Manual,19,1197,82,114,orange,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,935,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,14,Kolkata,orange
0,Hatchback,83124,2,Honda,Honda Brio,2012,1204,V MT,2.08,https://www.cardekho.com/buy-used-car-details/used-Honda-Brio-V-Mt-cars-Kolkata_dcf70787-9079-4bdb-83f0-1255f6f3355e.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB02,Manual,19,1198,86.8,109,silver,i-VTEC Engine,4,4,SOHC,PGM - Fi,No,No,3610,1680,1500,2345,1480,1465,915,1340,5,FWD,Power,4.5,Disc,Drum,165,12.36,"Tubeless,Radial",5,175,14,Kolkata,silver
0,Sedan,87859,2,Toyota,Toyota Etios,2014,2175,G,2.79,https://www.cardekho.com/buy-used-car-details/used-Toyota-Etios-G-cars-Kolkata_3e3dcd23-47d3-4fb8-b312-8cf7eecb1112.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Petrol,5,WB02,Manual,17,1496,88.73,132,others,Petrol Engine,4,4,DOHC,EFI,No,No,4265,1695,1510,2550,1295,1290,935,1340,5,FWD,Power,4.9,Disc,Drum,180,10.6,Tubeless,4,595,14,Kolkata,others
0,Sedan,65000,1,Honda,Honda City,2017,1210,i DTec VX,6,https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-Vx-cars-Kolkata_2958d2a9-fb16-4f28-922f-fc22aac8bc5e.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,WB02,Manual,26,1498,98.6,200,brown,i DTEC Diesel Engine ,4,4,DOHC,Direct Injection,Yes,No,4440,1695,1495,2600,1480,1465,1165,1340,6,FWD,Power,5.3,Disc,Drum,175,10,"Tubeless,Radial",4,510,15,Kolkata,brown
0,Sedan,80000,3,Toyota,Toyota Etios,2012,2190,G,2.25,https://www.cardekho.com/used-car-details/used-Toyota-Etios-G-cars-Kolkata_bc16dde7-2adc-4699-bc27-bc0626bf3472.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB02,Manual,18,1496,88.73,132,others,Petrol Engine,4,4,DOHC,EFI(Electronic Fuel Injection),No,No,3995,1695,1505,2450,1295,1290,920,1340,5,AWD,Power,5.3,Disc,Disc,165,12.36,"Tubeless,Radial",4,510,15,Kolkata,others
0,Hatchback,25000,1,Hyundai,Hyundai Grand i10,2018,5602,1.2 Kappa Magna BSIV,4,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Magna-Bsiv-cars-Kolkata_bb029744-a904-4186-9aeb-b2800f0b1171.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Comprehensive,Petrol,5,WB02,Manual,19,1197,81.86,113.75,red,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1100,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,15,Kolkata,red
0,Hatchback,3000,1,Hyundai,Hyundai i20,2019,6250,Petrol Spotz,6.25,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Petrol-Spotz-cars-Kolkata_f4ea5d49-7512-4079-b939-454b8c8f4fad.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB12,Manual,19,1197,81.86,114.73,grey,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3985,1734,1505,2570,1505,1503,1120,1340,5,FWD,Power,5.2,Disc,Drum,170,13.2,Tubeless,5,285,15,Kolkata,grey
0,Hatchback,37001,1,Hyundai,Hyundai Grand i10,2018,7715,Magna,3.85,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Magna-cars-Kolkata_377214e7-4095-48d6-9266-22f4bd50d258.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Comprehensive,Petrol,5,WB96,Manual,19,1197,81.86,113.75,grey,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1080,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,15,Kolkata,grey
0,Hatchback,39000,1,Maruti,Maruti Swift,2013,4202,VXI,3.35,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-cars-Kolkata_6c40f262-c444-43c4-b19a-e6e64186e073.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Comprehensive,Petrol,5,WB02,Manual,19,1197,85.8,114,red,K Series Petrol Engine,4,4,DOHC,MPFI,No,No,3850,1695,1530,2430,1485,1495,970,1415,5,FWD,Power,4.8,Disc,Drum,160,12.29,"Tubeless,Radial",5,232,14,Kolkata,red
0,Sedan,20000,1,Honda,Honda City,2020,7265,ZX CVT,9.85,https://www.cardekho.com/used-car-details/used-Honda-City-Zx-Cvt-cars-Kolkata_4ca346ce-3a4a-482d-92a1-e457b2445755.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB01,Automatic,17,1497,117.6,145,black,i VTEC Engine,4,4,SOHC,PGM-Fi,No,No,4440,1695,1495,2600,1475,1465,1107,1482,5,FWD,Power,5.3,Disc,Drum,178.55,11.9,"Tubeless,Radial",4,510,16,Kolkata,black
0,Sedan,103033,3,Hyundai,Hyundai Xcent,2015,1850,1.1 CRDi Base,2.71,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Xcent-1.1-Crdi-Base-cars-Kolkata_dd567fcf-b185-4fe1-aad0-eb937312edaa.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Diesel,5,WB08,Manual,24,1120,71,180.4,others,U2 CRDI Diesel Engine,3,4,DOHC,CRDI,Yes,No,3995,1660,1520,2425,1479,1493,1120,1340,5,FWD ,Power,4.7,Disc,Drum,156,18.6,Tubeless,4,407,16,Kolkata,others
0,Hatchback,25968,1,Hyundai,Hyundai Grand i10,2017,5605,1.2 Kappa Sportz Option,4.81,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Option-cars-Kolkata_28a0b465-de5d-4215-ae2c-aaf246b4d80c.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,WB02,Manual,19,1197,81.86,113.75,silver,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1160,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,16,Kolkata,silver
0,Hatchback,11798,1,Maruti,Maruti Wagon R,2020,7054,ZXI 1.2,5.55,https://www.cardekho.com/buy-used-car-details/used-Maruti-Wagon-R-Zxi-1.2-cars-Kolkata_9dac9e5e-8ffe-4495-b181-31c13d5a0b31.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB02,Manual,21,1197,81.8,113,silver,K12M Petrol Engine,4,4,DOHC,MPFI,No,No,3655,1620,1675,2435,1295,1290,830,1340,5,FWD,Power,4.7,Disc,Drum,165,18.6,"Tubeless Tyres, Radial",5,341,13,Kolkata,silver
0,Sedan,65814,1,Volkswagen,Volkswagen Ameo,2017,6305,1.2 MPI Highline Plus,4.3,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Ameo-1.2-Mpi-Highline-Plus-cars-Kolkata_c77e5fc3-119a-42a3-ab6a-b455a1f74858.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB08,Manual,17,1198,73.75,110,white,MPI Petrol Engine,3,4,DOHC,MPFI,No,No,3995,1682,1483,2470,1460,1456,1069,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,330,16,Kolkata,white
0,SUV,69007,1,Kia,Kia Seltos,2021,7107,HTX G,12,https://www.cardekho.com/used-car-details/used-Kia-Seltos-Htx-G-cars-Kolkata_c9df5085-ea10-48a7-9ebe-509def280229.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB06,Manual,17,1497,113.43,144,white,SMARTSTREAM G1.5,4,4,DOHC,MPI,No,No,4315,1800,1645,2610,1295,1290,1404,1340,6,FWD,Hydraulic,5.3,Disc,Disc,165,12.36,"Tubeless, Radial",5,433,17,Kolkata,white
0,Hatchback,71420,1,Maruti,Maruti Swift,2012,4204,VDI,2.86,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vdi-cars-Kolkata_00c044ea-692b-470c-b358-3686342ddf04.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Diesel,5,WB06,Manual,23,1248,74,190,blue,DDiS Diesel Engine,4,4,DOHC,CRDI,Yes,No,3850,1695,1530,2430,1485,1495,1060,1505,5,FWD,Power,4.8,Disc,Drum,158,13.75,"Tubeless,Radial",5,232,14,Kolkata,blue
0,Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2021,7094,Asta,6.8,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Nios-Asta-cars-Kolkata_1de60bfe-697d-4286-85c4-6e8de1119f0f.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB01,Manual,21,1197,81.86,113.8,blue,1.2 Kappa petrol,4,4,DOHC,CRDI,No,No,3805,1680,1520,2450,1295,1290,1060,1340,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,510,15,Kolkata,blue
0,Hatchback,9817,1,Datsun,Datsun RediGO,2020,7844,T,3.49,https://www.cardekho.com/buy-used-car-details/used-Datsun-Redigo-T-cars-Kolkata_01cabd3e-97df-4957-a6f5-c20bf21ed1a4.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB08,Manual,21,799,53.64,72,silver,0.8L Petrol Engine,3,4,DOHC,MPFi,No,No,3435,1574,1546,2348,1295,1290,750,1340,5,FWD,Power,4.7,Disc,Drum,165,12.36,tubeless tyre,5,222,15,Kolkata,silver
0,Hatchback,124206,2,Maruti,Maruti Celerio,2018,10357,ZXI,3.47,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-cars-Kolkata_03625884-d582-4d48-b19a-1b41556b5b13.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB18,Manual,25,998,65.71,89,white,K10C,3,4,DOHC,MPFi,No,No,3695,1655,1555,2435,1430,1440,810,1260,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,313,15,Kolkata,white
0,Hatchback,50000,2,Maruti,Maruti Wagon R,2009,4339,LXI Minor,1.25,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Minor-cars-Kolkata_49fc3333-8145-4907-9539-071be43b942d.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Third Party,Petrol,5,WB01,Manual,19,1061,67,84,others,FC Petrol Engine,3,4,SOHC,MPFI,No,No,3595,1475,1700,2400,1295,1290,870,1350,5,FWD,Power,4.6,Disc,Drum,165,12.36,"Tubeless, Radial",4,510,13,Kolkata,others
0,SUV,1062,1,Renault,Renault Kiger,2023,10045,RXT AMT,7.85,https://www.cardekho.com/used-car-details/used-Renault-Kiger-Rxt-Amt-cars-Kolkata_afe8aa53-1c71-4897-8fe2-9c1a36cadd94.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Radio,Comprehensive,Petrol,5,WB20,Automatic,19,999,71.01,96,silver,1.0L energy,3,4,SOHC,MPFi,No,No,3991,1750,1605,2500,1536,1535,1055,1340,5,FWD,Hydraulic,5.3,Disc,Drum,165,12.36,"Tubeless, Radial",5,405,13,Kolkata,silver
0,Hatchback,10000,1,Hyundai,Hyundai Grand i10,2018,5602,1.2 Kappa Magna BSIV,4.9,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Magna-Bsiv-cars-Kolkata_84b107f8-4702-4d6a-824d-d13cd80c300f.htm,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Speakers Front,Third Party,Petrol,5,WB01,Manual,19,1197,81.86,113.75,others,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,1100,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,13,Kolkata,others
0,Hatchback,20000,1,Hyundai,Hyundai Grand i10,2015,1549,Sportz,3.5,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Sportz-cars-Kolkata_007ef06c-ab32-4153-ab51-6db24284bf84.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB18,Manual,19,1197,82,114,others,Kappa VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,3765,1660,1520,2425,1479,1493,935,1340,5,FWD,Power,4.8,Disc,Drum,165,12.9,Tubeless,5,256,16,Kolkata,others
0,Sedan,68000,1,Honda,Honda City,2015,1286,i DTEC V,4,https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-V-cars-Kolkata_4928c938-ec4e-4dd9-baa5-12e4e800eb35.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Diesel,5,WB02,Manual,26,1498,98.6,200,brown,i DTEC Diesel Engine ,4,4,DOHC,Direct Injection,Yes,No,4440,1695,1495,2600,1480,1465,1150,1340,6,FWD,Power,5.3,Disc,Drum,190,10,"Tubeless,Radial",4,510,15,Kolkata,brown
0,Hatchback,65000,1,Volkswagen,Volkswagen Polo,2016,1946,1.2 MPI Comfortline,3.65,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.2-Mpi-Comfortline-cars-Kolkata_6b40e947-4ee7-4543-a2c7-9ac382b90287.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB68,Manual,16,1199,74,110,silver,MPI Petrol Engine,3,4,DOHC,MPFI,No,No,3971,1682,1469,2469,1460,1456,1030,1500,5,FWD,Power,4.97,Disc,Drum,165,14.2,"Tubeless,Radial",5,280,15,Kolkata,silver
0,Hatchback,30000,2,Maruti,Maruti Swift,2016,4168,LXI Option,4,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Lxi-Option-cars-Kolkata_c6b7f7e8-a82b-4a35-b89d-3d35d14be01f.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB02,Manual,20,1197,81.8,113,others,K Series VVT Engine,4,4,DOHC,MPFI,No,No,3840,1735,1530,2450,1295,1290,855,1315,5,FWD,Power,4.8,Disc,Drum,165,12.6,Tubeless Tyres,5,204,15,Kolkata,others
0,Hatchback,60000,2,Hyundai,Hyundai EON,2016,1502,Era Plus,2.55,https://www.cardekho.com/used-car-details/used-Hyundai-Eon-Era-Plus-cars-Kolkata_5e58fee3-936e-490b-8eee-474f66e86648.htm,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Driver Air Bag,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB01,Manual,21,814,55.2,74.5,white,Petrol Engine,3,3,SOHC,MPFI,No,No,3495,1550,1500,2380,1386,1368,880,1340,5,FWD,Power,4.6,Disc,Drum,135,19,Tubeless,5,215,15,Kolkata,white
0,Sedan,45699,2,Maruti,Maruti Swift Dzire,2017,7081,AMT ZXI Plus,6.01,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Amt-Zxi-Plus-cars-Kolkata_f533931b-00b8-41d5-a24c-a262df761428.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB26,Automatic,21,1197,81.8,113,blue,K Series VVT Engine,4,4,DOHC,MPFI,No,No,3995,1735,1515,2450,1530,1520,860,1315,5,FWD,Power,4.8,Disc,Drum,165,12.6,"Tubeless,Radial",4,378,15,Kolkata,blue
0,Hatchback,81575,1,Hyundai,Hyundai i10,2011,1570,Sportz,2.16,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Sportz-cars-Kolkata_14b142fd-7261-4220-8c5d-c9bcfc5f7914.htm,Air Conditioner,Heater,Fog Lights Front,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,WB06,Manual,20,1197,78.9,111.8,silver,DOHC Kappa2 Engine,4,4,DOHC,MPFI,No,No,3585,1595,1550,2380,1400,1385,960,1340,5,FWD,Power,5.3,Disc,Drum,165,12.36,"Tubeless,Radial",4,510,13,Kolkata,silver
0,Sedan,42000,1,Honda,Honda City,2017,1217,i VTEC CVT VX,6.7,https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Cvt-Vx-cars-Kolkata_4ab34698-593c-4466-838f-be662c64b9f6.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,WB12,Automatic,18,1497,117.3,145,gold,i VTEC Engine,4,4,SOHC,PGM-Fi,No,No,4440,1695,1495,2600,1480,1465,1085,1340,5,FWD,Power,5.3,Disc,Drum,195,10,"Tubeless,Radial",4,510,15,Kolkata,golden brown
0,Sedan,32092,1,Hyundai,Hyundai Verna,2018,6168,VTVT 1.4 EX,7.19,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-Vtvt-1.4-Ex-cars-Kolkata_e4c96f5a-b6cc-4c5c-911b-0e755e1f881a.htm,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Comprehensive,Petrol,5,KA04,Manual,19,1368,98.6,132.38,black,Kappa Dual VTVT Petrol Engine,4,4,DOHC,MPFI,No,No,4440,1729,1475,2600,1295,1290,1208,1340,6,FWD,Power,5.3,Disc,Drum,165,11.31,Tubeless,4,480,15,Kolkata,black
0,Hatchback,65916,3,Hyundai,Hyundai Santro Xing,2010,1709,GL,1.42,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Santro-Xing-Gl-cars-Kolkata_922e9f49-828a-49a0-afb0-e07a2dc426f0.htm,Air Conditioner,Heater,Tinted Glass,Brake Assist,Child Safety Locks,Centeral Locking,https://stimg.cardekho.com/pwa/img/vdpN/tickG.svg,Cd Player,Third Party,Petrol,5,WB20,Manual,19,1086,62,96.1,silver,In-Line Engine,4,3,SOHC,MPFI,No,No,3565,1525,1590,2380,1315,1300,854,1340,5,FWD,Power,4.4,Disc,Drum,141,16.2,"Tubeless,Radial",5,218,13,Kolkata,silver
